num_idade;des_sexo;des_status_associado;des_segmento;des_subsegmento;des_nivel_risco;des_assoc_desde;n_de_produtos;resposta_nps
80;M;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;7;5
48;M;ATIVO;PF;PF III;BAIXÍSSIMO;DE 3 A 5 ANOS;6;10
34;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;5;6
42;M;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;5;10
31;F;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;2;10
32;F;ATIVO;PF;PF II;BAIXO 1;A PARTIR DE 15 ANOS;2;9
67;M;ATIVO;PF;PF I;ALTO 1;DE 3 A 5 ANOS;4;10
47;F;ATIVO;PF;PF II;BAIXO 1;ATÉ 12 MESES;1;10
18;M;ATIVO;PF;PF I;BAIXO 2;DE 11 A 15 ANOS;1;10
28;M;ATIVO;PF;PF II;ALTO 1;DE 1 A 2 ANOS;7;10
29;M;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;1;10
35;F;ATIVO;PF;PF II;BAIXO 2;DE 6 A 10 ANOS;7;10
18;F;ATIVO;PF;PF II;BAIXO 2;A PARTIR DE 15 ANOS;5;10
46;M;ATIVO;PF;PF III;DEFAULT;DE 3 A 5 ANOS;4;10
31;F;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;10;10
54;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;2;10
21;M;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;4;9
46;F;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;4;10
21;M;ATIVO;AG;Familiar;BAIXO 1;DE 3 A 5 ANOS;4;8
45;F;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;3;3
34;F;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;2;8
18;F;ATIVO;PF;PF II;MÉDIO 2;A PARTIR DE 15 ANOS;8;10
28;F;ATIVO;PF;PF II;ALTO 2;DE 3 A 5 ANOS;6;10
35;M;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;7;8
34;M;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;9;10
47;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;4;10
45;F;ATIVO;AG;Familiar;BAIXO 2;A PARTIR DE 15 ANOS;6;8
31;M;ATIVO;PF;PF IV;BAIXO 1;DE 3 A 5 ANOS;7;7
46;M;ATIVO;PF;PF III;BAIXO 1;DE 11 A 15 ANOS;1;7
33;M;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;4;7
36;M;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;5;10
35;M;ATIVO;PF;PF II;MÉDIO 2;DE 11 A 15 ANOS;6;8
45;F;ATIVO;PF;PF III;BAIXO 1;A PARTIR DE 15 ANOS;4;10
46;F;ATIVO;AG;Médio Produtor;BAIXÍSSIMO;DE 1 A 2 ANOS;7;10
48;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 11 A 15 ANOS;4;9
31;F;ATIVO;PF;PF I;BAIXO 1;DE 1 A 2 ANOS;6;10
33;F;ATIVO;PF;PF III;MÉDIO 1;DE 11 A 15 ANOS;7;10
35;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 11 A 15 ANOS;8;7
37;M;ATIVO;PF;PF II;ALTO 1;DE 6 A 10 ANOS;6;10
34;M;ATIVO;PF;PF II;MÉDIO 1;DE 6 A 10 ANOS;5;7
33;M;ATIVO;PF;PF II;MÉDIO 1;ATÉ 12 MESES;4;10
27;F;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;7;9
38;M;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;9;8
48;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;9;10
37;M;ATIVO;PF;PF II;ALTO 1;DE 1 A 2 ANOS;3;10
46;M;ATIVO;AG;Familiar;BAIXO 2;DE 6 A 10 ANOS;6;10
28;M;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;9;8
36;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;4;10
20;M;ATIVO;PF;PF I;BAIXO 1;DE 6 A 10 ANOS;8;10
36;F;ATIVO;PF;PF III;BAIXÍSSIMO;DE 11 A 15 ANOS;9;8
31;M;ATIVO;PF;PF III;MÉDIO 1;DE 3 A 5 ANOS;8;10
48;M;ATIVO;AG;Familiar;BAIXO 1;ATÉ 12 MESES;3;10
66;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 11 A 15 ANOS;5;10
32;F;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;5;10
35;F;ATIVO;PF;PF II;BAIXÍSSIMO;A PARTIR DE 15 ANOS;9;10
33;F;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;6;10
45;M;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;11;10
33;M;ATIVO;PF;PF II;BAIXO 2;DE 6 A 10 ANOS;7;10
36;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;5;9
34;M;ATIVO;PF;PF III;MÉDIO 1;DE 1 A 2 ANOS;9;10
36;F;ATIVO;AG;Familiar;BAIXO 2;DE 3 A 5 ANOS;8;10
34;F;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;2;10
44;F;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;4;10
32;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;5;8
34;F;ATIVO;PF;PF III;BAIXO 2;DE 3 A 5 ANOS;7;8
33;M;ATIVO;PF;PF II;BAIXÍSSIMO;DE 11 A 15 ANOS;7;10
45;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;5;10
46;F;ATIVO;PF;PF II;BAIXO 2;DE 1 A 2 ANOS;5;9
35;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;2;8
29;M;INATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;0;10
52;M;ATIVO;PF;PF I;BAIXO 1;DE 6 A 10 ANOS;5;9
59;M;ATIVO;AG;Familiar;DEFAULT;DE 6 A 10 ANOS;5;10
28;M;ATIVO;PF;PF II;ALTO 1;DE 1 A 2 ANOS;2;10
49;M;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;6;9
24;F;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;10;10
46;F;ATIVO;PF;PF I;BAIXO 2;DE 6 A 10 ANOS;7;10
34;F;ATIVO;PF;PF I;MÉDIO 1;DE 11 A 15 ANOS;3;10
46;M;ATIVO;PF;PF II;ALTO 2;DE 1 A 2 ANOS;3;10
32;F;ATIVO;PF;PF II;DEFAULT;DE 1 A 2 ANOS;3;10
47;F;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;5;10
30;M;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;4;10
35;M;ATIVO;PF;PF III;BAIXO 1;DE 11 A 15 ANOS;8;8
37;F;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;3;8
31;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 6 A 10 ANOS;6;10
35;F;ATIVO;PF;PF I;ALTO 1;DE 6 A 10 ANOS;12;7
49;F;ATIVO;PF;PF IV;BAIXO 1;A PARTIR DE 15 ANOS;7;10
63;M;ATIVO;PF;PF III;BAIXO 1;DE 11 A 15 ANOS;6;10
46;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 3 A 5 ANOS;6;10
30;F;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;1;9
30;F;ATIVO;PF;PF I;BAIXO 1;DE 6 A 10 ANOS;2;10
48;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;5;10
56;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 3 A 5 ANOS;5;9
62;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;5;5
32;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;5;10
46;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;4;10
34;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;2;10
31;F;ATIVO;PF;PF IV;MÉDIO 1;DE 3 A 5 ANOS;8;8
46;M;ATIVO;PF;PF IV;BAIXO 1;DE 11 A 15 ANOS;3;9
54;M;ATIVO;PF;PF II;MÉDIO 2;DE 3 A 5 ANOS;7;10
20;M;ATIVO;PF;PF I;MÉDIO 1;A PARTIR DE 15 ANOS;2;10
33;M;ATIVO;PF;PF IV;MÉDIO 2;DE 11 A 15 ANOS;7;8
21;M;ATIVO;PF;PF I;DEFAULT;A PARTIR DE 15 ANOS;3;0
43;M;ATIVO;PF;PF II;BAIXO 1;ATÉ 12 MESES;3;10
33;M;ATIVO;PF;PF I;DEFAULT;DE 3 A 5 ANOS;2;10
31;M;ATIVO;PF;PF II;ALTO 2;DE 3 A 5 ANOS;6;4
20;M;ATIVO;PF;PF II;ALTO 2;DE 3 A 5 ANOS;4;8
36;F;ATIVO;PF;PF I;BAIXO 2;DE 11 A 15 ANOS;6;10
44;F;ATIVO;PF;PF I;BAIXO 1;DE 11 A 15 ANOS;5;10
20;M;ATIVO;PF;PF I;BAIXO 1;A PARTIR DE 15 ANOS;3;10
45;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 1 A 2 ANOS;9;10
24;M;ATIVO;AG;Familiar;BAIXO 1;DE 6 A 10 ANOS;9;10
44;F;INATIVO;PF;PF III;BAIXÍSSIMO;DE 6 A 10 ANOS;2;10
33;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 11 A 15 ANOS;10;5
38;F;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;9;10
47;F;ATIVO;PF;PF IV;BAIXO 1;ATÉ 12 MESES;2;9
34;F;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 11 A 15 ANOS;14;9
49;M;ATIVO;AG;Familiar;BAIXO 1;ATÉ 12 MESES;5;7
46;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;6;7
37;F;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;3;5
37;M;ATIVO;PF;PF III;BAIXO 1;DE 11 A 15 ANOS;8;8
27;M;ATIVO;PF;PF II;ALTO 2;DE 1 A 2 ANOS;3;9
28;F;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;5;10
73;F;INATIVO;PF;PF III;ALTO 1;DE 3 A 5 ANOS;4;8
44;M;ATIVO;PF;PF IV;BAIXÍSSIMO;DE 3 A 5 ANOS;6;5
30;F;ATIVO;AG;Familiar;BAIXO 1;DE 6 A 10 ANOS;3;10
26;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;9;8
46;F;ATIVO;PF;PF III;BAIXÍSSIMO;DE 3 A 5 ANOS;3;10
31;M;ATIVO;PF;PF I;ALTÍSSIMO;ATÉ 12 MESES;3;10
87;M;ATIVO;PF;PF IV;BAIXÍSSIMO;A PARTIR DE 15 ANOS;6;10
37;M;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;2;10
29;M;ATIVO;PF;PF IV;BAIXO 1;DE 6 A 10 ANOS;3;8
19;M;ATIVO;PF;PF II;BAIXO 1;A PARTIR DE 15 ANOS;5;10
31;F;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;7;10
44;F;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;5;10
36;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;5;10
46;F;ATIVO;PF;PF III;BAIXÍSSIMO;DE 11 A 15 ANOS;4;7
32;M;ATIVO;PF;PF I;BAIXO 2;DE 11 A 15 ANOS;1;7
31;F;ATIVO;PF;PF I;ALTO 2;DE 1 A 2 ANOS;2;5
31;F;ATIVO;PF;PF II;ALTO 2;DE 1 A 2 ANOS;4;9
32;F;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;3;7
34;M;ATIVO;PF;PF I;MÉDIO 2;DE 6 A 10 ANOS;6;8
34;F;ATIVO;PF;PF I;MÉDIO 1;DE 11 A 15 ANOS;4;10
30;M;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;6;10
38;F;ATIVO;PF;PF II;BAIXO 2;DE 6 A 10 ANOS;7;10
45;M;ATIVO;PF;PF III;BAIXÍSSIMO;DE 3 A 5 ANOS;6;8
45;M;ATIVO;PF;PF II;BAIXÍSSIMO;A PARTIR DE 15 ANOS;9;10
45;M;ATIVO;AG;Grande Produtor;BAIXÍSSIMO;DE 6 A 10 ANOS;13;5
60;M;ATIVO;AG;Médio Produtor;BAIXO 2;ATÉ 12 MESES;2;6
54;M;ATIVO;AG;Médio Produtor;MÉDIO 1;DE 1 A 2 ANOS;2;2
34;M;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;7;5
29;F;ATIVO;PF;PF I;;ATÉ 12 MESES;2;10
26;F;ATIVO;PF;PF III;BAIXO 1;A PARTIR DE 15 ANOS;9;10
34;F;ATIVO;PF;PF III;BAIXO 2;ATÉ 12 MESES;5;10
29;M;ATIVO;PF;PF IV;BAIXÍSSIMO;DE 3 A 5 ANOS;9;10
37;F;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;5;2
37;F;ATIVO;PF;PF I;ALTÍSSIMO;ATÉ 12 MESES;0;10
21;M;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;4;6
36;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;1;4
24;M;ATIVO;PF;PF I;BAIXÍSSIMO;DE 3 A 5 ANOS;8;5
46;M;ATIVO;PF;PF I;BAIXÍSSIMO;DE 3 A 5 ANOS;7;10
38;M;ATIVO;PF;PF I;MÉDIO 1;DE 3 A 5 ANOS;5;10
30;F;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;4;10
34;M;ATIVO;PF;PF III;ALTÍSSIMO;DE 11 A 15 ANOS;2;7
34;F;ATIVO;PF;PF II;MÉDIO 1;DE 6 A 10 ANOS;5;10
23;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 3 A 5 ANOS;5;10
20;M;ATIVO;PF;PF I;BAIXO 1;A PARTIR DE 15 ANOS;3;10
34;F;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;2;10
33;M;ATIVO;PF;PF II;ALTÍSSIMO;DE 3 A 5 ANOS;5;10
37;F;ATIVO;PF;PF II;ALTO 2;DE 6 A 10 ANOS;8;10
51;F;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;2;9
49;F;ATIVO;PF;PF I;BAIXO 1;DE 11 A 15 ANOS;10;10
32;F;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;7;8
27;F;ATIVO;PF;PF I;MÉDIO 1;DE 6 A 10 ANOS;6;10
37;F;ATIVO;AG;Familiar;BAIXO 1;DE 1 A 2 ANOS;4;8
32;M;ATIVO;PF;PF II;BAIXO 1;ATÉ 12 MESES;5;10
27;M;ATIVO;PF;PF III;ALTO 1;ATÉ 12 MESES;4;10
33;M;ATIVO;PF;PF II;BAIXO 1;A PARTIR DE 15 ANOS;3;10
34;F;ATIVO;PF;PF II;ALTO 2;DE 3 A 5 ANOS;1;4
27;F;ATIVO;PF;PF I;ALTÍSSIMO;A PARTIR DE 15 ANOS;4;8
55;F;ATIVO;PF;PF I;MÉDIO 2;DE 11 A 15 ANOS;4;10
33;M;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;10;9
46;F;ATIVO;PF;PF I;BAIXO 1;ATÉ 12 MESES;5;10
47;M;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;3;8
37;M;ATIVO;PF;PF II;BAIXO 2;DE 11 A 15 ANOS;5;8
44;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 1 A 2 ANOS;8;10
25;F;ATIVO;PF;PF I;BAIXO 2;A PARTIR DE 15 ANOS;3;5
32;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 11 A 15 ANOS;9;8
49;M;ATIVO;PF;PF III;BAIXO 2;DE 1 A 2 ANOS;6;10
33;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;6;10
44;F;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;6;10
33;M;ATIVO;PF;PF II;MÉDIO 1;DE 1 A 2 ANOS;6;8
45;M;ATIVO;PF;PF I;BAIXO 1;ATÉ 12 MESES;0;10
27;F;ATIVO;PF;PF II;MÉDIO 2;DE 1 A 2 ANOS;3;10
33;M;ATIVO;PF;PF II;MÉDIO 1;DE 6 A 10 ANOS;8;0
31;F;ATIVO;PF;PF I;ALTÍSSIMO;DE 1 A 2 ANOS;3;10
32;F;ATIVO;PF;PF II;BAIXÍSSIMO;DE 6 A 10 ANOS;8;8
32;F;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;6;10
36;M;ATIVO;PF;PF IV;;ATÉ 12 MESES;2;10
22;M;ATIVO;PF;PF I;BAIXO 1;DE 11 A 15 ANOS;8;10
44;F;ATIVO;PF;PF II;BAIXO 2;DE 6 A 10 ANOS;7;10
33;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;2;10
52;M;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;3;10
43;M;INATIVO;PF;PF I;ALTO 2;DE 11 A 15 ANOS;1;10
34;M;INATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;0;9
28;F;ATIVO;PF;PF II;ALTO 2;DE 3 A 5 ANOS;6;10
26;M;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;2;8
22;F;INATIVO;PF;PF I;DEFAULT;DE 3 A 5 ANOS;0;10
46;M;ATIVO;PF;PF III;BAIXO 2;DE 1 A 2 ANOS;11;10
34;M;ATIVO;PF;PF III;BAIXO 2;DE 11 A 15 ANOS;6;10
35;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;3;10
44;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;7;10
51;M;ATIVO;PF;PF II;ALTO 1;ATÉ 12 MESES;6;9
18;M;ATIVO;PF;PF I;BAIXO 2;A PARTIR DE 15 ANOS;5;10
20;M;ATIVO;PF;PF I;MÉDIO 2;A PARTIR DE 15 ANOS;3;8
36;F;ATIVO;PF;PF II;MÉDIO 2;DE 1 A 2 ANOS;6;10
43;F;ATIVO;PF;PF II;BAIXO 1;DE 1 A 2 ANOS;5;10
20;F;ATIVO;PF;PF I;ALTÍSSIMO;ATÉ 12 MESES;7;10
23;M;ATIVO;AG;Familiar;DEFAULT;A PARTIR DE 15 ANOS;0;0
53;F;ATIVO;PF;PF I;BAIXO 2;DE 6 A 10 ANOS;8;10
45;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;1;1
49;M;ATIVO;PF;PF III;ALTO 2;ATÉ 12 MESES;6;3
54;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;2;10
21;M;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;8;9
32;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;5;5
48;M;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;8;10
32;F;ATIVO;PF;PF I;MÉDIO 1;DE 6 A 10 ANOS;9;3
46;F;ATIVO;PF;PF IV;BAIXO 2;A PARTIR DE 15 ANOS;6;10
49;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;7;9
19;M;ATIVO;PF;PF I;BAIXO 1;A PARTIR DE 15 ANOS;4;8
30;F;ATIVO;PF;PF I;MÉDIO 1;DE 3 A 5 ANOS;6;10
22;M;ATIVO;AG;Familiar;BAIXO 1;A PARTIR DE 15 ANOS;3;10
48;F;ATIVO;PF;PF I;BAIXO 2;DE 6 A 10 ANOS;4;10
35;F;ATIVO;PF;PF I;ALTO 1;DE 1 A 2 ANOS;4;10
19;M;ATIVO;PF;PF I;BAIXO 2;DE 11 A 15 ANOS;10;8
31;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;8;7
45;M;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;5;6
47;M;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;6;10
31;M;ATIVO;PF;PF II;MÉDIO 2;DE 11 A 15 ANOS;8;3
19;F;ATIVO;PF;PF I;BAIXO 1;A PARTIR DE 15 ANOS;5;10
71;F;ATIVO;PF;PF III;BAIXO 1;DE 1 A 2 ANOS;4;10
33;M;ATIVO;AG;Familiar;BAIXO 1;DE 6 A 10 ANOS;4;10
35;M;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;3;9
21;M;ATIVO;PF;PF II;BAIXO 1;A PARTIR DE 15 ANOS;5;10
33;F;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;5;10
34;M;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;5;8
32;M;INATIVO;PF;PF I;ALTO 1;DE 3 A 5 ANOS;0;10
21;M;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;8;8
32;F;ATIVO;PF;PF I;ALTO 1;ATÉ 12 MESES;5;10
32;M;ATIVO;AG;Familiar;BAIXO 1;DE 11 A 15 ANOS;5;10
32;M;ATIVO;PF;PF II;MÉDIO 1;DE 3 A 5 ANOS;10;10
28;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;4;10
31;M;INATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;1;10
29;M;ATIVO;PF;PF I;DEFAULT;DE 1 A 2 ANOS;6;10
19;M;ATIVO;PF;PF I;BAIXO 2;A PARTIR DE 15 ANOS;3;4
73;M;ATIVO;PF;PF III;ALTO 2;DE 3 A 5 ANOS;0;10
27;M;ATIVO;PF;PF I;BAIXO 2;DE 11 A 15 ANOS;4;10
29;M;ATIVO;PF;PF I;ALTÍSSIMO;ATÉ 12 MESES;3;10
36;M;ATIVO;AG;Familiar;BAIXO 1;DE 11 A 15 ANOS;8;8
30;F;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;5;9
45;M;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 6 A 10 ANOS;5;9
26;F;ATIVO;PF;PF II;BAIXO 2;A PARTIR DE 15 ANOS;7;10
49;F;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;6;3
30;F;ATIVO;PF;PF I;ALTO 2;DE 3 A 5 ANOS;5;10
30;M;ATIVO;PF;PF I;MÉDIO 2;DE 1 A 2 ANOS;3;8
45;M;ATIVO;PF;PF IV;MÉDIO 1;DE 6 A 10 ANOS;6;7
23;M;ATIVO;PF;PF I;ALTO 2;ATÉ 12 MESES;1;8
29;M;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;7;10
30;M;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;3;10
29;M;ATIVO;PF;PF II;ALTO 1;DE 1 A 2 ANOS;4;7
48;M;ATIVO;PF;PF I;BAIXO 2;ATÉ 12 MESES;3;10
31;M;ATIVO;PF;PF III;BAIXÍSSIMO;A PARTIR DE 15 ANOS;11;10
46;M;ATIVO;AG;Familiar;BAIXÍSSIMO;A PARTIR DE 15 ANOS;11;10
42;F;ATIVO;PF;PF II;BAIXO 2;DE 11 A 15 ANOS;9;10
45;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;8;9
35;M;ATIVO;PF;PF IV;BAIXO 2;ATÉ 12 MESES;11;10
31;F;ATIVO;PF;PF I;ALTO 2;DE 1 A 2 ANOS;7;10
42;M;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;5;10
31;M;ATIVO;PF;PF I;ALTO 1;DE 3 A 5 ANOS;2;10
31;M;ATIVO;PF;PF II;MÉDIO 2;ATÉ 12 MESES;2;9
34;F;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;4;10
49;M;ATIVO;PF;PF II;BAIXO 2;ATÉ 12 MESES;5;6
30;M;ATIVO;PF;PF III;ALTO 2;DE 11 A 15 ANOS;7;10
26;F;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;4;10
32;F;ATIVO;PF;PF I;BAIXÍSSIMO;DE 6 A 10 ANOS;8;10
52;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;3;8
30;M;ATIVO;PF;PF III;BAIXO 1;DE 6 A 10 ANOS;8;10
42;M;ATIVO;PF;PF IV;BAIXO 1;ATÉ 12 MESES;8;10
25;F;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;9;10
35;F;ATIVO;PF;PF II;ALTO 2;ATÉ 12 MESES;0;10
30;F;ATIVO;PF;PF II;BAIXO 1;DE 11 A 15 ANOS;7;10
35;F;ATIVO;PF;PF I;ALTO 1;DE 1 A 2 ANOS;0;10
31;M;ATIVO;PF;PF III;MÉDIO 2;ATÉ 12 MESES;5;10
30;F;ATIVO;PF;PF III;BAIXÍSSIMO;DE 11 A 15 ANOS;8;10
33;F;ATIVO;PF;PF I;BAIXO 2;DE 3 A 5 ANOS;3;10
46;M;ATIVO;PF;PF II;BAIXO 1;DE 3 A 5 ANOS;5;9
31;F;ATIVO;PF;PF I;MÉDIO 2;DE 6 A 10 ANOS;4;10
44;F;ATIVO;PF;PF I;MÉDIO 2;ATÉ 12 MESES;2;10
31;F;ATIVO;AG;Familiar;ALTO 1;DE 1 A 2 ANOS;3;2
48;M;ATIVO;PF;PF III;BAIXO 1;DE 3 A 5 ANOS;7;10
26;F;ATIVO;PF;PF I;BAIXO 1;DE 3 A 5 ANOS;4;10
26;M;ATIVO;PF;PF I;ALTO 1;DE 1 A 2 ANOS;6;10
32;M;ATIVO;PF;PF II;ALTO 2;DE 6 A 10 ANOS;5;10
27;F;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;5;10
83;F;ATIVO;PF;PF I;BAIXO 1;ATÉ 12 MESES;1;10
30;F;ATIVO;PF;PF II;BAIXO 2;DE 3 A 5 ANOS;4;10
26;M;ATIVO;PF;PF I;BAIXO 2;DE 6 A 10 ANOS;3;10
30;M;ATIVO;PF;PF I;MÉDIO 2;DE 3 A 5 ANOS;7;10
35;F;ATIVO;PF;PF I;BAIXO 2;DE 6 A 10 ANOS;5;10
22;M;ATIVO;AG;Familiar;BAIXO 1;DE 3 A 5 ANOS;8;10
32;M;ATIVO;PF;PF II;BAIXÍSSIMO;A PARTIR DE 15 ANOS;9;10
43;M;ATIVO;PF;PF III;BAIXO 2;DE 6 A 10 ANOS;13;10
24;M;ATIVO;PF;PF II;DEFAULT;DE 11 A 15 ANOS;3;7
48;F;ATIVO;AG;Familiar;BAIXÍSSIMO;DE 6 A 10 ANOS;13;9
31;F;INATIVO;PF;PF I;MÉDIO 2;DE 6 A 10 ANOS;0;10
47;M;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;5;10
29;F;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;8;10
28;M;ATIVO;PF;PF II;MÉDIO 1;ATÉ 12 MESES;3;10
18;M;ATIVO;PF;PF I;MÉDIO 1;ATÉ 12 MESES;6;9
33;F;ATIVO;PF;PF II;BAIXO 1;DE 6 A 10 ANOS;8;10
